timestamp rtt ttl seq
1439054477.143211 579 61 1043
1439054477.486554 514 61 1045
1439054477.837472 666 61 1046
1439054477.837503 457 61 1047
1439054478.366887 378 61 1050
1439054478.919155 523 61 1052
1439054479.107329 295 61 1054
1439054479.892528 679 61 1056
1439054480.244031 408 61 1059
1439054480.536709 293 61 1061
1439054481.534543 258 61 1066
1439054481.981846 298 61 1068
1439054482.329918 438 61 1069
1439054483.320823 405 61 1074
1439054483.520494 396 61 1075
1439054483.959269 427 61 1077
1439054484.435388 286 61 1080
1439054484.761024 405 61 1081
1439054484.858326 301 61 1082
1439054486.416448 1454 60 1084
1439054486.462322 1300 60 1085
1439054486.462355 1100 60 1086
1439054486.466895 895 60 1087
1439054486.475987 696 60 1088
1439054487.111206 707 60 1091
1439054488.283392 1471 60 1093
1439054488.287174 1267 60 1094
1439054488.435685 1215 60 1095
1439054488.450910 607 60 1098
1439054488.450935 399 60 1099
1439054489.197962 938 60 1100
1439054489.309945 848 60 1101
1439054489.319660 444 60 1103
1439054490.448988 341 60 1109
1439054491.631217 283 60 1115
1439054491.631755 76.1 60 1116
1439054491.851061 95.0 60 1117
1439054492.093071 136 60 1118
1439054492.310713 154 60 1119
1439054493.246363 266 60 1123
1439054493.301362 113 60 1124
1439054493.573040 184 60 1125
1439054493.690372 101 60 1126
1439054494.348923 349 60 1128
1439054494.598304 190 60 1130
1439054495.186057 370 60 1132
1439054495.451668 428 60 1133
1439054495.725928 294 60 1135
1439054496.155617 323 60 1137
1439054496.571666 331 60 1139
1439054496.898611 250 60 1141
1439054497.381287 325 60 1143
1439054498.039259 367 60 1146
1439054498.046555 166 60 1147
1439054498.523655 444 60 1148
1439054498.887700 392 60 1150
1439054499.423156 325 60 1153
1439054499.566202 268 60 1154
1439054500.011344 313 60 1156
1439054500.634931 527 60 1158
1439054501.005377 481 60 1160
1439054501.129683 405 60 1161
1439054501.490026 350 60 1163
1439054501.806917 459 60 1164
1439054501.997029 241 60 1166
1439054502.436817 480 60 1167
1439054502.762849 399 60 1169
1439054502.989329 425 60 1170
1439054503.179634 406 60 1171
1439054504.739147 1351 60 1174
1439054504.741354 1145 60 1175
1439054504.743333 939 60 1176
1439054504.752138 740 60 1177
1439054504.763484 543 60 1178
1439054505.000382 364 60 1180
1439054505.573661 538 60 1182
1439054505.705479 461 60 1183
1439054506.098647 446 60 1185
1439054506.886483 626 60 1188
1439054506.955404 487 60 1189
1439054507.000127 324 60 1190
1439054508.718134 1218 60 1194
1439054508.719737 1012 60 1195
1439054508.723528 807 60 1196
1439054508.726364 602 60 1197
1439054510.166016 1425 60 1200
1439054510.225123 1069 60 1202
1439054510.226520 862 60 1203
1439054510.230831 659 60 1204
1439054510.231782 452 60 1205
1439054511.087268 491 60 1209
1439054511.193240 389 60 1210
1439054511.525503 313 60 1212
1439054513.179489 1143 60 1216
1439054513.190936 739 60 1218
1439054513.250356 382 60 1220
1439054513.278745 203 60 1221
1439054513.496655 220 60 1222
1439054513.836696 359 60 1223
1439054514.058875 179 60 1225
1439054514.414906 127 60 1227
1439054514.995220 299 60 1229
1439054515.286204 181 60 1231
1439054515.671887 160 60 1233
1439054516.171681 252 60 1235
1439054516.495223 167 60 1237
1439054516.818443 290 60 1238
1439054517.053668 116 60 1240
1439054517.423548 287 60 1241
1439054517.925343 381 60 1243
1439054518.178338 225 60 1245
1439054518.363987 204 60 1246
1439054518.744264 182 60 1248
1439054519.079514 318 60 1249
1439054519.265897 304 60 1250
1439054519.307612 146 60 1251
1439054519.854420 282 60 1253
1439054520.240299 259 60 1255
1439054521.642256 422 60 1261
1439054522.202621 366 60 1264
1439054522.795372 551 60 1266
1439054522.795411 343 60 1267
1439054523.348531 487 60 1269
1439054523.593536 317 60 1271
1439054523.750072 273 60 1272
1439054523.884033 206 60 1273
1439054524.256664 378 60 1274
1439054524.552646 272 60 1276
1439054524.757667 270 60 1277
1439054524.854788 166 60 1278
1439054525.172257 283 60 1279
1439054525.538838 242 60 1281
1439054525.951582 247 60 1283
1439054526.379554 467 60 1284
1439054526.881463 361 60 1287
1439054527.192184 263 60 1289
1439054528.257281 713 60 1292
1439054528.703289 535 60 1295
1439054529.223859 447 60 1298
1439054529.593378 401 60 1300
1439054530.541680 538 60 1304
1439054531.958125 298 61 1312
1439054532.358414 290 61 1314
1439054532.523679 248 61 1315
1439054532.705544 228 61 1316
1439054533.564438 276 60 1320
1439054533.744793 249 60 1321
1439054534.338407 441 60 1323
1439054534.376876 273 60 1324
1439054534.672319 360 60 1325
1439054534.991896 279 60 1327
1439054535.236957 317 60 1328
1439054535.469081 348 60 1329
